,sentence,sentence_id
266,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
267,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
268,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
269,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
270,,"(1, 804)"
271,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
272,"On Tuesday, the A.K.P.","(1, 901)"
273,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
274,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
275,Others are anxious about A.K.P.,"(1, 904)"
276,meddling.,"(1, 905)"
277,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
278,There will be a contentious relationship.,"(1, 907)"
279,.,"(1, 908)"
280,.,"(1, 909)"
281,.,"(1, 910)"
282,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
283,,"(1, 912)"
284,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
285,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
286,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
287,Under A.K.P.,"(1, 703)"
288,"rule, government-owned housing has grown significantly.","(1, 704)"
289,"Between its founding, in 1984, and 2002, Turkeys public-housing-development agency produced a little more than forty-three thousand units; during the Erdogan era, between 2003 and 2015, it produced more than five hundred and fifty thousand.","(1, 705)"
290,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
291,machine and Erdogans rise.,"(1, 707)"
292,,"(1, 708)"
293,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
294,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
295,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
296,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
297,,"(1, 804)"
298,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
299,"On Tuesday, the A.K.P.","(1, 901)"
300,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
301,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
302,Others are anxious about A.K.P.,"(1, 904)"
303,meddling.,"(1, 905)"
304,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
305,There will be a contentious relationship.,"(1, 907)"
306,.,"(1, 908)"
307,.,"(1, 909)"
308,.,"(1, 910)"
309,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
310,,"(1, 912)"
311,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
312,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
313,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
314,Under A.K.P.,"(1, 703)"
315,"rule, government-owned housing has grown significantly.","(1, 704)"
316,"Between its founding, in 1984, and 2002, Turkeys public-housing-development agency produced a little more than forty-three thousand units; during the Erdogan era, between 2003 and 2015, it produced more than five hundred and fifty thousand.","(1, 705)"
317,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
318,machine and Erdogans rise.,"(1, 707)"
319,,"(1, 708)"
320,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
321,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
322,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
323,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
324,,"(1, 804)"
325,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
326,"On Tuesday, the A.K.P.","(1, 901)"
327,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
328,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
329,Others are anxious about A.K.P.,"(1, 904)"
330,meddling.,"(1, 905)"
331,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
332,There will be a contentious relationship.,"(1, 907)"
333,.,"(1, 908)"
334,.,"(1, 909)"
335,.,"(1, 910)"
336,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
337,,"(1, 912)"
338,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
339,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
340,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
341,Under A.K.P.,"(1, 703)"
342,"rule, government-owned housing has grown significantly.","(1, 704)"
343,"Between its founding, in 1984, and 2002, Turkeys public-housing-development agency produced a little more than forty-three thousand units; during the Erdogan era, between 2003 and 2015, it produced more than five hundred and fifty thousand.","(1, 705)"
344,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
345,machine and Erdogans rise.,"(1, 707)"
346,,"(1, 708)"
347,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
348,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
349,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
350,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
351,,"(1, 804)"
352,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
353,"On Tuesday, the A.K.P.","(1, 901)"
354,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
355,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
356,Others are anxious about A.K.P.,"(1, 904)"
357,meddling.,"(1, 905)"
358,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
359,There will be a contentious relationship.,"(1, 907)"
360,.,"(1, 908)"
361,.,"(1, 909)"
362,.,"(1, 910)"
363,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
364,,"(1, 912)"
365,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
366,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
367,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
