,sentence,sentence_id
257,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
258,machine and Erdogans rise.,"(1, 707)"
259,,"(1, 708)"
260,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
261,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
262,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
263,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
264,,"(1, 804)"
265,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
266,"On Tuesday, the A.K.P.","(1, 901)"
267,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
268,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
269,Others are anxious about A.K.P.,"(1, 904)"
270,meddling.,"(1, 905)"
271,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
272,There will be a contentious relationship.,"(1, 907)"
273,.,"(1, 908)"
274,.,"(1, 909)"
275,.,"(1, 910)"
276,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
277,,"(1, 912)"
278,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
279,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
280,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
281,Under A.K.P.,"(1, 703)"
282,"rule, government-owned housing has grown significantly.","(1, 704)"
283,"Between its founding, in 1984, and 2002, Turkeys public-housing-development agency produced a little more than forty-three thousand units; during the Erdogan era, between 2003 and 2015, it produced more than five hundred and fifty thousand.","(1, 705)"
284,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
285,machine and Erdogans rise.,"(1, 707)"
286,,"(1, 708)"
287,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
288,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
289,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
290,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
291,,"(1, 804)"
292,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
293,"On Tuesday, the A.K.P.","(1, 901)"
294,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
295,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
296,Others are anxious about A.K.P.,"(1, 904)"
297,meddling.,"(1, 905)"
298,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
299,There will be a contentious relationship.,"(1, 907)"
300,.,"(1, 908)"
301,.,"(1, 909)"
302,.,"(1, 910)"
303,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
304,,"(1, 912)"
305,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
306,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
307,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
308,Under A.K.P.,"(1, 703)"
309,"rule, government-owned housing has grown significantly.","(1, 704)"
310,"Between its founding, in 1984, and 2002, Turkeys public-housing-development agency produced a little more than forty-three thousand units; during the Erdogan era, between 2003 and 2015, it produced more than five hundred and fifty thousand.","(1, 705)"
311,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
312,machine and Erdogans rise.,"(1, 707)"
313,,"(1, 708)"
314,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
315,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
316,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
317,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
318,,"(1, 804)"
319,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
320,"On Tuesday, the A.K.P.","(1, 901)"
321,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
322,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
323,Others are anxious about A.K.P.,"(1, 904)"
324,meddling.,"(1, 905)"
325,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
326,There will be a contentious relationship.,"(1, 907)"
327,.,"(1, 908)"
328,.,"(1, 909)"
329,.,"(1, 910)"
330,[He] may not be so willing to settle for a Turkish-style cohabitation between his rule and opposition-controlled cities.,"(1, 911)"
331,,"(1, 912)"
332,"Failing to secure Istanbul has financial consequences for Erdogans ruling party, too.","(1, 700)"
333,"In recent years, the city has served as a major source of A.K.P.","(1, 701)"
334,"patronage, generating large amounts of rent from construction, urban renovation, and zoning projects for businesses aligned with the Party, Cagaptay said.","(1, 702)"
335,Under A.K.P.,"(1, 703)"
336,"rule, government-owned housing has grown significantly.","(1, 704)"
337,"Between its founding, in 1984, and 2002, Turkeys public-housing-development agency produced a little more than forty-three thousand units; during the Erdogan era, between 2003 and 2015, it produced more than five hundred and fifty thousand.","(1, 705)"
338,"The ruling partys defeat in Istanbul means losing a significant source of rent to the opposition, Cagaptay saida major revenue source that has oiled the gears of the A.K.P.","(1, 706)"
339,machine and Erdogans rise.,"(1, 707)"
340,,"(1, 708)"
341,The results boosted the hopes of secular voters who have watched Erdogan win election after election and grow increasingly autocratic during his sixteen years in power.,"(1, 800)"
342,"Since a 2016 coup attempt failed to remove him from office, Erdogan has centralized power; removed his perceived opponents in the bureaucracy, judiciary, military, and police; and jailed tens of thousands of people.","(1, 801)"
343,"Nazm Dikbas, an artist living in Istanbuls Beyoglu district, told me that he hoped the results would create a more democratic atmosphere.","(1, 802)"
344,"I am cautious about getting carried away, but I am hopeful, he said.","(1, 803)"
345,,"(1, 804)"
346,"Erdogans party, though, is already beginning to fight the outcome.","(1, 900)"
347,"On Tuesday, the A.K.P.","(1, 901)"
348,"formally contested the Istanbul and Ankara results, alleging irregularities.","(1, 902)"
349,"But, even if the current results are corroborated by the final vote counts, which are expected on April 11th, at the earliest, some fear unrest during the transfer of power.","(1, 903)"
350,Others are anxious about A.K.P.,"(1, 904)"
351,meddling.,"(1, 905)"
352,"Erdogan will try to undermine local government, Cagaptay, the Washington-based Turkey expert, predicted.","(1, 906)"
353,There will be a contentious relationship.,"(1, 907)"
