,sentence,sentence_id
342,"We presented crowdworkers with three summaries, one generated by an auto-summarization tool and two generated using our crowdsourced method.","(6, 1101)"
343,"In 73 % of occurences, crowdworkers preferred a crowdsourced summary to the automated summary.","(6, 1102)"
344,,"(6, 1103)"
345,"It is possible that at some point in the future, auto-summarizers will be just as good as or better than the crowd at creating a summary.","(6, 1200)"
346,"However, for now, crowdsourcing outperformed the automated process.","(6, 1201)"
347,"Additionally, any summarization algorithm would likely have to be trained with crowdsourced data.","(6, 1202)"
348,"We did not train a machine learning component, but our data could certainly be a good input for training a machine learning algorithm.","(6, 1203)"
349,,"(6, 1204)"
350,The crowd provides input on which sentences within a passage are most important or least important.,"(6, 1000)"
351,"In one HIT, crowd workers click on the sentences within a section of text which are most relevant to the main idea of the passage.","(6, 1001)"
352,The workers identify which sentences are most important for someone to read if they want to understand the central argument but do not have time to read the entire article.,"(6, 1002)"
353,"In another HIT, crowd workers click on the sentences within a section of text which are least relevant to the main idea of the passage.","(6, 1003)"
354,The workers identify which sentences are least important to understanding the central argument and can be skipped if someone does not have time to read the entire article.,"(6, 1004)"
355,"In addition, the crowd also helps us evaluate the quality of the summaries by voting for the best summary.","(6, 1005)"
356,,"(6, 1006)"
357,"Automatic summarizers do exist, and we wanted to test whether a crowdsourced summary is better than an automated summary.","(6, 1100)"
358,"We presented crowdworkers with three summaries, one generated by an auto-summarization tool and two generated using our crowdsourced method.","(6, 1101)"
359,"In 73 % of occurences, crowdworkers preferred a crowdsourced summary to the automated summary.","(6, 1102)"
360,,"(6, 1103)"
361,"It is possible that at some point in the future, auto-summarizers will be just as good as or better than the crowd at creating a summary.","(6, 1200)"
362,"However, for now, crowdsourcing outperformed the automated process.","(6, 1201)"
363,"Additionally, any summarization algorithm would likely have to be trained with crowdsourced data.","(6, 1202)"
364,"We did not train a machine learning component, but our data could certainly be a good input for training a machine learning algorithm.","(6, 1203)"
365,,"(6, 1204)"
366,The crowd provides input on which sentences within a passage are most important or least important.,"(6, 1000)"
367,"In one HIT, crowd workers click on the sentences within a section of text which are most relevant to the main idea of the passage.","(6, 1001)"
368,The workers identify which sentences are most important for someone to read if they want to understand the central argument but do not have time to read the entire article.,"(6, 1002)"
369,"In another HIT, crowd workers click on the sentences within a section of text which are least relevant to the main idea of the passage.","(6, 1003)"
370,The workers identify which sentences are least important to understanding the central argument and can be skipped if someone does not have time to read the entire article.,"(6, 1004)"
371,"In addition, the crowd also helps us evaluate the quality of the summaries by voting for the best summary.","(6, 1005)"
372,,"(6, 1006)"
373,"Automatic summarizers do exist, and we wanted to test whether a crowdsourced summary is better than an automated summary.","(6, 1100)"
374,"We presented crowdworkers with three summaries, one generated by an auto-summarization tool and two generated using our crowdsourced method.","(6, 1101)"
375,"In 73 % of occurences, crowdworkers preferred a crowdsourced summary to the automated summary.","(6, 1102)"
376,,"(6, 1103)"
377,"It is possible that at some point in the future, auto-summarizers will be just as good as or better than the crowd at creating a summary.","(6, 1200)"
378,"However, for now, crowdsourcing outperformed the automated process.","(6, 1201)"
379,"Additionally, any summarization algorithm would likely have to be trained with crowdsourced data.","(6, 1202)"
380,"We did not train a machine learning component, but our data could certainly be a good input for training a machine learning algorithm.","(6, 1203)"
381,,"(6, 1204)"
382,We did create a user interface for crowd workers.,"(6, 1300)"
383,We created HITs on Amazon Mechanical Turk for users to either select the most important sentences or delete the least important sentences within passages of text from articles.,"(6, 1301)"
384,"Originally, users selected a checkbox corresponding to a number printed at the end of each sentence.","(6, 1302)"
