,sentence,sentence_id
299,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
300,"(According to legal experts, the question is a murky one.)","(2, 202)"
301,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
302,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
303,,"(2, 205)"
304,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
305,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
306,"We have two open seats, he told CNN.","(2, 302)"
307,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
308,,"(2, 304)"
309,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
310,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
311,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
312,,"(2, 103)"
313,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
314,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
315,"(According to legal experts, the question is a murky one.)","(2, 202)"
316,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
317,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
318,,"(2, 205)"
319,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
320,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
321,"We have two open seats, he told CNN.","(2, 302)"
322,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
323,,"(2, 304)"
324,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
325,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
326,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
327,,"(2, 103)"
328,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
329,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
330,"(According to legal experts, the question is a murky one.)","(2, 202)"
331,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
332,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
333,,"(2, 205)"
334,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
335,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
336,"We have two open seats, he told CNN.","(2, 302)"
337,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
338,,"(2, 304)"
339,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
340,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
341,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
342,,"(2, 103)"
343,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
344,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
345,"(According to legal experts, the question is a murky one.)","(2, 202)"
346,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
347,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
348,,"(2, 205)"
349,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
350,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
351,"We have two open seats, he told CNN.","(2, 302)"
352,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
353,,"(2, 304)"
354,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
355,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
356,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
357,,"(2, 103)"
358,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
359,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
360,"(According to legal experts, the question is a murky one.)","(2, 202)"
361,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
362,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
363,,"(2, 205)"
364,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
